CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
283879	1906.51245	19257154130	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283880	1906.51904	19257220021	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283881	1906.52576	19257288047	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283882	1906.53235	19257353671	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283883	1906.53918	19257421817	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283884	1906.54590	19257489021	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283885	1906.55249	19257555102	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283886	1906.55920	19257622357	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283887	1906.56580	19257688151	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283888	1906.57263	19257756203	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283889	1906.57935	19257823498	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283890	1906.58582	19257888273	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283891	1906.59265	19257957131	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283892	1906.59985	19258028398	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283893	1906.60596	19258089992	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283894	1906.61279	19258158370	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283895	1906.61963	19258226500	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283896	1906.62598	19258290186	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283897	1906.63281	19258358462	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283898	1906.63965	19258426062	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283899	1906.64636	19258493427	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283900	1906.65308	19258560965	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283901	1906.65979	19258627566	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283902	1906.66650	19258694616	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283903	1906.67310	19258761373	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283904	1906.67981	19258827795	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283905	1906.68726	19258902752	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283906	1906.69312	19258961053	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283907	1906.69983	19259028084	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283908	1906.70654	19259096217	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283909	1906.71338	19259163379	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283910	1906.71997	19259230426	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283911	1906.72705	19259300570	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283912	1906.73608	19259391362	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283913	1906.74011	19259431637	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283914	1906.74683	19259498933	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283915	1906.75354	19259565664	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283916	1906.76013	19259631560	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283917	1906.76672	19259697986	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283918	1906.77344	19259764478	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283919	1906.78027	19259833093	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283920	1906.78699	19259900235	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283921	1906.79370	19259967340	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283922	1906.80042	19260034315	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283923	1906.80688	19260099569	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283924	1906.81372	19260166989	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283925	1906.82043	19260234891	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283926	1906.82715	19260301944	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283927	1906.83386	19260368786	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283928	1906.84058	19260435843	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283929	1906.84729	19260503299	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283930	1906.85400	19260570138	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283931	1906.86060	19260636726	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283932	1906.86755	19260705667	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283933	1906.87415	19260771220	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283934	1906.88098	19260839706	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283935	1906.88757	19260905371	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283936	1906.89429	19260972780	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283937	1906.90076	19261037689	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283938	1906.90735	19261103961	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283939	1906.91443	19261173874	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283940	1906.92078	19261238556	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283941	1906.92749	19261305190	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283942	1906.93445	19261374543	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283943	1906.94092	19261439516	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283944	1906.94775	19261508245	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283945	1906.95447	19261574718	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283946	1906.96106	19261640686	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283947	1906.96777	19261707475	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283948	1906.97449	19261775624	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283949	1906.98132	19261843175	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283950	1906.98767	19261907041	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283951	1906.99426	19261972353	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283952	1907.00134	19262043158	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283953	1907.00806	19262110370	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283954	1907.01477	19262178014	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
